match_id,player_id,team_id,jersey_number,position_name,is_starting_xi
3857277,33018,785,20,Left Center Back,1
3857277,37148,785,24,,0
3857277,39490,785,25,,0
3857277,49337,785,2,,0
3857277,3625,788,17,Left Midfield,1
3857277,3634,788,11,Right Center Midfield,0
3857277,5219,788,6,Left Center Back,1
3857277,5233,788,12,,0
3857277,5234,788,4,Center Defensive Midfield,1
3857277,5237,788,7,Right Midfield,1
3857277,5245,788,2,Right Back,1
3857277,6301,788,19,Center Forward,1
3857277,6785,788,1,Goalkeeper,1
3857277,7459,788,18,,0
3857277,12149,788,5,Right Center Back,1
3857277,15890,788,3,Left Back,1
3857277,21214,788,13,,0
3857277,21736,788,14,,0
3857277,23774,788,15,Left Center Midfield,1
3857277,31295,788,25,Left Back,0
3857277,46258,788,8,Right Center Midfield,1
3857277,59493,788,9,Center Forward,0
3857277,67700,788,24,,0
3857277,102668,788,26,,0
3857277,131037,788,10,,0
3857277,139011,788,22,,0
3857277,139016,788,20,,0
3857277,149714,788,16,Left Midfield,0
3857277,156734,788,23,,0
3857277,296254,788,21,,0
3857273,3086,907,4,Left Center Back,1
3857273,3488,907,1,Goalkeeper,1
3857273,3517,907,10,Right Center Midfield,1
3857273,3839,907,17,,0
3857273,3853,907,13,Left Center Forward,1
3857273,4584,907,21,,0
3857273,4767,907,5,Right Center Back,1
3857273,4774,907,14,Right Wing Back,1
3857273,4934,907,15,Center Defensive Midfield,1
3857273,6399,907,11,Right Center Forward,1
3857273,9540,907,8,Left Center Midfield,1
3857273,9914,907,12,Goalkeeper,0
3857273,10928,907,2,,0
3857273,10931,907,7,Right Defensive Midfield,0
3857273,10932,907,18,,0
3857273,11250,907,6,Center Back,1
3857273,11252,907,20,Left Center Midfield,0
3857273,12014,907,19,,0
3857273,21446,907,26,,0
3857273,22074,907,16,,0
3857273,29377,907,9,Right Wing Back,0
3857273,33121,907,24,,0
3857273,33144,907,23,,0
3857273,34794,907,3,Left Wing Back,1
3857273,50528,907,22,,0
3857273,82257,907,25,,0
3857273,5220,797,8,Left Center Back,1
3857273,5222,797,15,Left Defensive Midfield,0
3857273,5224,797,20,Center Forward,1
3857273,5226,797,9,Center Attacking Midfield,1
3857273,5227,797,1,,0
3857273,5228,797,19,Right Center Back,1
3857273,5230,797,3,Left Midfield,1
3857273,5231,797,10,Center Forward,0
3857273,5235,797,23,Right Back,1
3857273,5239,797,7,Right Midfield,0
3857273,5240,797,14,,0
3857273,5241,797,11,,0
3857273,5720,797,5,Left Back,1
3857273,5722,797,6,Right Defensive Midfield,1
3857273,11224,797,22,,0
3857273,23538,797,2,,0
3857273,23874,797,17,Right Midfield,1
3857273,124161,797,16,Left Midfield,0
3857273,124167,797,21,Left Defensive Midfield,1
3857273,124175,797,13,,0
3857273,124177,797,4,,0
3857273,124183,797,12,,0
3857273,125818,797,18,Right Defensive Midfield,0
3857273,125823,797,24,Goalkeeper,1
3857273,326758,797,25,,0
3857275,2972,771,26,,0
3857275,3009,771,10,Right Wing,0
3857275,3026,771,14,Left Center Midfield,0
