event_id,match_id,period,minute,team_id,player_off_id,player_off_name,player_on_id,player_on_name,position_name,outcome_name
bc03c31d-fce0-4ae8-834c-7ae8ddb47dc2,3857278,1,47,797,5720,Milad Mohammadi,125818,Ali Karimi,Left Back,Injury
cbe1a5da-bafd-4a9d-9fc1-aaeb55d11328,3857278,2,45,1839,8246,Christian Pulisic,24243,Brenden Aaronson,Left Wing,Tactical
9c31b370-10ef-43b2-a760-1a394ec8796c,3857278,2,45,797,5224,Sardar Azmoun,5240,Saman Ghoddos,Center Forward,Tactical
69a396c8-baff-438a-910e-883c76c1f7b0,3857278,2,64,1839,8526,Weston McKennie,13035,Kellyn Kai Perry-Acosta,Left Defensive Midfield,Tactical
d924efa4-3650-4438-b3c6-88a3f6313d82,3857278,2,70,797,124167,Ahmad Nourollahi,124161,Mehdi Torabi,Right Center Midfield,Tactical
1ece6ae9-7ed7-482a-b709-8e0b2e6d79aa,3857278,2,71,797,5230,Ehsan Hajsafi,326758,Abolfazl Jalali,Left Back,Tactical
a2f3d918-5aa5-484c-939b-b20557b7435f,3857278,2,76,1839,22168,Joshua Sargent,22008,Haji Wright,Left Center Forward,Injury
a7a919bc-9410-407c-999d-3b3a12405316,3857278,2,76,797,23874,Ali Gholizadeh,5231,Karim Ansarifard,Right Wing,Tactical
76cae12e-52f5-434b-a357-bbca0acfe367,3857278,2,81,1839,3377,Timothy Weah,12524,Walker Zimmerman,Right Center Forward,Tactical
a9a2eec3-5604-44a2-a729-423ade1ebbef,3857278,2,81,1839,21881,Sergino Dest,6806,Shaquell Moore,Right Back,Tactical
0a830e74-4040-4ef8-852d-48f66fdd9447,3857277,2,45,785,3441,Nikola Vlasic,11603,Mario Pasalic,Right Wing,Tactical
e40b75b2-90c6-4f23-becc-d18646ded857,3857277,2,59,788,15890,Noussair Mazraoui,31295,Yahia Attiyat allah,Left Back,Injury
39146a6d-16e6-45d4-95c6-24bd0d68daf7,3857277,2,64,788,3625,Sofiane Boufal,149714,Abdessamad Ezzalzouli,Left Midfield,Tactical
8f2899e0-6eda-4a83-91b7-1d2603d841bb,3857277,2,69,785,5460,Andrej Kramaric,22041,Marko Livaja,Center Forward,Tactical
f0fc4a48-2420-4ef8-a1f7-e6b70bf64709,3857277,2,78,785,5456,Mateo Kovacic,28914,Lovro Majer,Left Center Midfield,Tactical
451decad-b79d-4c40-b765-ec4edefcab92,3857277,2,80,788,6301,Youssef En-Nesyri,59493,Abderrazak Hamdallah,Center Forward,Tactical
850b43e4-fffd-475f-b8d4-1943bccd92a1,3857277,2,81,788,46258,Azzedine Ounahi,3634,Abdelhamid Sabiri,Right Center Midfield,Tactical
f68125b9-94a8-4694-ad70-bdcc32c2d0ab,3857277,2,89,785,5474,Ivan Perisic,16527,Mislav Orsic,Right Wing,Tactical
1f5aea4f-181a-4a9d-be13-34a6cbb09852,3857273,2,56,907,4774,Connor Roberts,29377,Brennan Johnson,Right Wing Back,Tactical
9cd64b11-5db6-4740-b128-724c102fb4aa,3857273,2,56,907,9540,Harry Wilson,11252,Daniel James,Left Center Midfield,Tactical
72612fb1-490a-4ee6-877b-789f8e568209,3857273,2,67,797,5224,Sardar Azmoun,5231,Karim Ansarifard,Center Forward,Tactical
6328135e-9286-4fec-b188-317c6e38a92c,3857273,2,75,797,23874,Ali Gholizadeh,5239,Alireza Jahanbakhsh,Right Midfield,Tactical
6f2dc550-a62f-453f-a24a-2c59d471bfe4,3857273,2,75,797,5230,Ehsan Hajsafi,124161,Mehdi Torabi,Left Midfield,Tactical
6265801b-6b11-41fe-a0bd-49caea7a24d3,3857273,2,76,907,4934,Ethan Ampadu,10931,Joe Allen,Right Defensive Midfield,Tactical
bf601d58-e61c-4fa8-8062-1c64c5b6ccc3,3857273,2,77,797,124167,Ahmad Nourollahi,5222,Roozbeh Cheshmi,Left Defensive Midfield,Injury
c47ef60b-0d3d-4755-bd67-5181d5eb9b3f,3857273,2,82,797,5722,Saeid Ezatolahi Afagh,125818,Ali Karimi,Right Defensive Midfield,Injury
9cd72bc6-dec7-4f73-8b98-0188f0f5eebe,3857273,2,86,907,3517,Aaron Ramsey,9914,Daniel Ward,Left Defensive Midfield,Tactical
6e1c8983-6b4e-4f77-8c60-5cf0346c0730,3857275,2,59,777,3196,Wahbi Khazri,16352,Issam Jebali,Center Forward,Injury
8e599fb1-0bee-4a9d-9951-18e3455145da,3857275,2,62,771,5485,Raphael Varane,17592,William Saliba,Right Center Back,Tactical
bfb21f36-71eb-4e0b-8798-fcfef9a9d193,3857275,2,62,771,8217,Kingsley Coman,3009,Kylian Mbappe Lottin,Right Wing,Tactical
0d42977b-9ed3-4ccd-9007-220745739402,3857275,2,62,771,7153,Jordan Veretout,3026,Adrien Rabiot,Left Center Midfield,Tactical
feb3ee1e-86f0-4e8c-b2a0-45135e9d0879,3857275,2,72,771,11990,Youssouf Fofana,5487,Antoine Griezmann,Right Center Midfield,Tactical
5195a002-a719-4f9c-bf7a-2adb84b3beb3,3857275,2,73,777,102816,Mohamed Ali Ben Romdhane,6347,Ghilane Chalali,Left Attacking Midfield,Tactical
4e2a59bc-3756-4b29-8f47-b26435379b6e,3857275,2,78,771,7345,Matteo Guendouzi Olie,5477,Ousmane Dembele,Right Wing,Tactical
1dde524d-32d2-40f1-877a-f8edf3fb8b5d,3857275,2,82,777,35592,Anis Ben Slimane,30681,Ali Abdi,Right Attacking Midfield,Tactical
082d867e-3710-446e-95cb-5d89e15269f0,3857261,1,35,907,34794,Neco Williams,4774,Connor Roberts,Right Back,Injury
75892cd7-7610-4f63-a959-87a45440800a,3857261,2,45,907,6399,Gareth Frank Bale,29377,Brennan Johnson,Right Wing,Tactical
ecfd4afe-b72c-48a7-b85a-1bbb1d8e0011,3857261,2,56,768,3205,Kyle Walker,3664,Trent Alexander-Arnold,Right Back,Tactical
0bf5037c-515e-490f-a5f7-d4b750eb20da,3857261,2,57,768,10955,Harry Kane,3616,Callum Wilson,Center Forward,Tactical
ca2a4a42-3a70-4686-a5ea-498dda24308c,3857261,2,57,768,3943,Declan Rice,4706,Kalvin Phillips,Center Defensive Midfield,Tactical
1c829600-1ffd-4707-bb47-c165c3d2d025,3857261,2,58,907,3086,Ben Davies,22074,Joseff Morrell,Left Back,Injury
191b1b72-48a5-4f31-a5f6-55add02d2e4b,3857261,2,64,768,3382,Luke Shaw,3308,Kieran Trippier,Left Back,Tactical
7d853336-3452-483e-8db8-735831eae1e4,3857261,2,75,768,3318,Marcus Rashford,9638,Jack Grealish,Right Wing,Tactical
6d2a27b4-f4a9-4012-83fe-274ea86e815e,3857261,2,76,907,11252,Daniel James,9540,Harry Wilson,Left Wing,Tactical
f2c8af65-27bc-4a94-afe7-efeecded5abe,3857261,2,80,907,10931,Joe Allen,82257,Rubin Colwill,Right Defensive Midfield,Injury
2eed3afa-1fbb-42b1-be3d-86f121a51785,3857290,2,67,2722,30016,Martin Hongla Yma II,28966,Gael Ondoua,Left Center Midfield,Tactical
337e9cb2-3b96-4cb0-98aa-354d15b2b693,3857290,2,70,773,16026,Djibril Sow,8561,Fabian Frei,Center Attacking Midfield,Tactical
16f07777-2cbf-476d-9ad9-7e256e2c73c6,3857290,2,71,773,3533,Xherdan Shaqiri,29006,Noah Okafor,Right Wing,Tactical
0d1dd153-ccc2-4141-813a-b3997aa6df6a,3857290,2,71,773,5545,Breel-Donald Embolo,5543,Haris Seferovic,Center Forward,Tactical
9cbc7a89-c642-4fc5-a0c6-aff536b25563,3857290,2,73,2722,3551,Karl Brillant Toko Ekambi,3639,Georges-Kevin Nkoudou Mbida,Left Wing,Tactical
306f92c9-5d38-4d93-a926-f5ea0e4bb02e,3857290,2,73,2722,3499,Jean-Eric Maxim Choupo-Moting,11174,Vincent Pate Aboubakar,Center Forward,Tactical
3a329bbd-f318-4752-a382-e7d096b0a29b,3857290,2,80,773,30401,Ruben Vargas,50436,Fabian Rieder,Left Wing,Tactical
a23110df-a1f5-4ffb-95d1-df0efce2a68e,3857290,2,80,2722,4935,Bryan Mbeumo,16015,Nicolas Moumi Ngamaleu,Right Wing,Tactical
c4fee02f-6114-4217-ac73-32b16144bd94,3857290,2,89,773,5544,Ricardo Ivan Rodriguez Araya,29012,Eray Ervin Comert,Left Back,Tactical
7d81965d-6916-4301-98b4-33b891488c13,3857298,2,55,780,11184,Otavio Edmilson da Silva Monteiro,5214,William Silva de Carvalho,Left Center Midfield,Injury
0920e907-52ca-4d4c-83ec-8e6f519d7312,3857298,2,65,4885,45047,Alidu Seidu,33602,Tariq Lamptey,Right Wing Back,Tactical
a2ce3548-f552-414c-8bdb-7c972bfea4cf,3857298,2,75,4885,17033,Mohammed Kudus,44225,Osman Bukari,Left Center Midfield,Tactical
13dae1e6-b98f-43e1-b4f5-10e48243ab6a,3857298,2,76,4885,3347,Andre Ayew Pele,3450,Jordan Ayew,Right Center Forward,Tactical
83ee0b38-6a3d-4642-8669-096d687db2a6,3857298,2,76,780,9927,Ruben Diogo Da Silva Neves,18360,Rafael Alexandre Conceicao Leao,Center Defensive Midfield,Tactical
c50ba75e-bcd8-43ad-9839-6794819c5852,3857298,2,87,780,5207,Cristiano Ronaldo dos Santos Aveiro,38803,Goncalo Matias Ramos,Center Forward,Tactical
77b3ef76-c4f9-4dd1-b581-82e8e76ac197,3857298,2,87,780,12041,Joao Felix Sequeira,4272,Joao Mario Naval da Costa Eduardo,Right Wing,Tactical
1780cabc-b9a4-4fa6-a789-511642ce7b72,3857298,2,87,780,3193,Bernardo Mota Veiga de Carvalho e Silva,12169,Joao Maria Lobo Alves Palhinha Goncalves,Left Defensive Midfield,Tactical
