event_id,match_id,period,minute,second,team_id,team_name,player_id,player_name,position_name,loc_x,loc_y,end_loc_x,end_loc_y,statsbomb_xg,outcome_name,body_part_name,shot_type_name,technique_name,under_pressure
a11b0dd8-d028-437a-90ce-0287f697ac55,3857282,2,81,33,907,Wales,6399,Gareth Frank Bale,Left Center Forward,108.0,40.0,120.0,43.4,0.7835,Goal,Left Foot,Penalty,Normal,0
fcde792c-c2cb-43b8-9240-7815f5e252f9,3857282,2,88,36,907,Wales,29377,Brennan Johnson,Right Midfield,109.9,56.2,118.2,44.2,0.042556882,Saved,Right Foot,Open Play,Normal,0
7ffb8520-fade-443f-9853-8e1919f85e79,3857282,2,91,13,1839,United States,12751,Tyler Adams,Center Defensive Midfield,92.8,35.5,96.2,35.9,0.019808901,Blocked,Right Foot,Open Play,Half Volley,0
d2f58c81-92d6-4a50-811a-2413929f5c1d,3857297,1,7,5,799,Saudi Arabia,5191,Mohammed Al Burayk,Left Back,91.6,24.8,97.4,28.2,0.012477021,Blocked,Right Foot,Open Play,Normal,0
2be63b79-06c8-46a1-8688-d5257673d4d9,3857297,1,12,17,799,Saudi Arabia,5713,Mohammed Kanoo,Right Defensive Midfield,105.5,54.5,119.6,43.2,0.03839731,Saved,Right Foot,Open Play,Normal,0
81bfba47-f671-4b85-adc5-fb8fc77f87b0,3857297,1,25,36,789,Poland,11737,Krystian Bielik,Right Defensive Midfield,111.7,39.3,116.4,39.4,0.075333446,Blocked,Head,Open Play,Normal,1
4965589f-2eaa-49a7-81cd-3200dfbdeb2a,3857297,1,32,3,799,Saudi Arabia,51469,Saleh Khalid Al Shehri,Center Forward,108.5,45.0,108.7,0.1,0.044610713,Wayward,Head,Open Play,Normal,0
dedac82e-b225-46ac-bbb5-e189d1cfb20e,3857297,1,38,57,789,Poland,5660,Piotr Zieliński,Center Attacking Midfield,111.9,44.7,120.0,41.0,0.23496674,Goal,Right Foot,Open Play,Half Volley,0
79f1bb24-ca0f-44a0-9e41-3558fb125f6b,3857297,1,40,16,789,Poland,5668,Robert Lewandowski,Center Forward,112.9,58.5,120.0,3.1,0.009729679,Wayward,Right Foot,Open Play,Half Volley,0
db50083a-907b-4263-beef-a07ac5b82161,3857297,1,45,35,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,Left Wing,108.1,40.1,119.3,38.3,0.7835,Saved,Right Foot,Penalty,Normal,0
c024762d-1211-4eda-8380-7d09e7a96151,3857297,1,45,37,799,Saudi Arabia,5191,Mohammed Al Burayk,Left Back,112.7,32.9,117.5,36.9,0.35719204,Saved,Right Foot,Open Play,Normal,0
11e3ad98-3896-433a-bba4-4f12f55829fa,3857297,2,50,48,799,Saudi Arabia,51710,Saud Abdullah Abdul Hamid,Left Back,85.9,24.5,90.7,26.6,0.005913877,Blocked,Right Foot,Open Play,Normal,0
dbc22c7c-3a77-49e0-8fcc-165b17167d2a,3857297,2,50,53,799,Saudi Arabia,5713,Mohammed Kanoo,Right Defensive Midfield,104.2,39.3,120.0,54.1,0.03705331,Off T,Right Foot,Open Play,Overhead Kick,0
b32acb43-b80a-470e-bce9-90598ed7ee46,3857297,2,53,43,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,Left Wing,97.6,21.6,120.0,53.0,0.010959039,Off T,Right Foot,Open Play,Normal,0
9d027449-9a71-41d7-91a4-e9701df87106,3857297,2,54,34,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,Left Wing,114.6,36.1,117.1,37.2,0.16438472,Saved,Left Foot,Open Play,Normal,0
1540a282-cfd2-4a45-96e6-3a95c39914f1,3857297,2,54,36,799,Saudi Arabia,56755,Abdulelah Saad Hameed Al-Malki,Left Defensive Midfield,97.0,40.0,120.0,43.2,0.0391187,Off T,Right Foot,Open Play,Volley,0
f385844d-ab4d-4198-9014-10751c300c90,3857297,2,59,26,799,Saudi Arabia,51099,Firas Tariq Nasser Al Albirakan,Right Wing,112.9,27.5,120.0,35.2,0.11089649,Off T,Left Foot,Open Play,Normal,1
4eb4d5db-61a5-454b-8c1a-e5520be02cc1,3857297,2,60,4,799,Saudi Arabia,5713,Mohammed Kanoo,Right Defensive Midfield,107.3,49.4,120.0,44.0,0.07597345,Off T,Right Foot,Open Play,Normal,0
35ecad59-a356-4424-a9bd-c7e1f3dbe7a6,3857297,2,62,31,789,Poland,5665,Arkadiusz Milik,Left Midfield,111.0,38.8,120.0,37.3,0.13519733,Post,Head,Open Play,Normal,0
ea6094d3-7510-45dd-968e-66684c0f4379,3857297,2,65,1,789,Poland,5668,Robert Lewandowski,Right Center Forward,115.1,44.4,120.0,44.1,0.25903136,Post,Other,Open Play,Normal,0
4e633834-f4a5-4f29-9215-267c13aba9ed,3857297,2,67,52,799,Saudi Arabia,54144,Nawaf Shaker Al Abid,Center Attacking Midfield,95.1,46.7,103.6,45.3,0.0660456,Blocked,Left Foot,Free Kick,Normal,0
39f1b4e4-757e-4c37-b42d-b52826448257,3857297,2,68,29,799,Saudi Arabia,5187,Salem Mohammed Al Dawsari,Left Wing,96.0,34.2,117.8,42.0,0.03677261,Saved,Right Foot,Open Play,Normal,0
f6869c7d-e38c-4c4d-941f-10e184f36ca1,3857297,2,72,28,789,Poland,5668,Robert Lewandowski,Right Center Forward,107.3,49.0,109.1,48.2,0.09536816,Blocked,Right Foot,Open Play,Normal,0
7d51a405-d72b-4f2b-b039-7eb53480c766,3857297,2,77,50,799,Saudi Arabia,56755,Abdulelah Saad Hameed Al-Malki,Left Defensive Midfield,103.2,34.7,120.0,45.8,0.10027991,Off T,Left Foot,Open Play,Normal,0
eee20398-5fc9-49ff-bf22-2cc36ca05d2c,3857297,2,80,55,789,Poland,12493,Krzysztof Piątek,Left Center Forward,107.4,41.4,120.0,32.8,0.02819521,Off T,Head,Open Play,Normal,1
4b0734e0-f6e7-4ebf-9fa4-aff5230d417f,3857297,2,81,28,789,Poland,5668,Robert Lewandowski,Right Center Forward,107.2,44.6,120.0,39.6,0.47824246,Goal,Left Foot,Open Play,Normal,0
c0825b2d-a1da-4424-ba81-13a3c5c1e221,3857297,2,86,25,799,Saudi Arabia,51705,Abdulrahman Al-Obood,Right Wing,118.0,48.2,120.0,43.2,0.041744728,Off T,Head,Open Play,Normal,1
0a75a101-5aa9-40ee-98a9-f25efa6b7757,3857297,2,89,28,789,Poland,5668,Robert Lewandowski,Right Center Forward,109.9,48.1,111.8,46.4,0.4181081,Saved,Right Foot,Open Play,Lob,0
1c9fc6fc-fea7-4208-811f-5e9321a57a56,3857297,2,95,43,799,Saudi Arabia,5713,Mohammed Kanoo,Right Defensive Midfield,95.3,32.9,120.0,45.6,0.046656966,Off T,Right Foot,Open Play,Normal,0
8294e192-b4b3-410d-88bf-dbafd1d5d730,3857294,1,0,33,941,Netherlands,2988,Memphis Depay,Left Center Forward,114.9,52.7,120.0,49.3,0.04113277,Off T,Right Foot,Open Play,Half Volley,0
2c714385-0957-490d-9897-f4b2c1118251,3857294,1,2,44,3566,Qatar,124488,Hassan Khalid Al Heidos,Right Center Midfield,89.6,52.0,115.0,41.9,0.015712837,Saved,Right Foot,Open Play,Normal,0
da59dcb2-78b9-4345-a2d1-0600308afc18,3857294,1,3,20,941,Netherlands,3311,Daley Blind,Left Wing Back,114.1,29.0,116.1,33.1,0.10723932,Saved,Right Foot,Open Play,Normal,0
0a45dc04-546c-413c-b3cf-8dfef3d7428c,3857294,1,3,22,941,Netherlands,3311,Daley Blind,Left Wing Back,115.2,28.6,120.0,33.2,0.042171385,Off T,Right Foot,Open Play,Volley,1
4b6dcfbb-bee9-4633-95ea-bb932937b030,3857294,1,6,50,941,Netherlands,20750,Cody Mathès Gakpo,Right Center Forward,93.2,29.5,94.0,29.8,0.023612352,Blocked,Right Foot,Open Play,Normal,1
87c6c0d6-04b5-4614-aeff-96ed9a1673cf,3857294,1,13,57,941,Netherlands,8118,Frenkie de Jong,Left Defensive Midfield,96.9,32.3,101.9,34.1,0.032602046,Blocked,Right Foot,Open Play,Normal,0
d31e6f63-ea17-428e-895b-2bb9fdfa6eea,3857294,1,13,59,941,Netherlands,2988,Memphis Depay,Left Center Forward,107.4,31.3,120.0,38.7,0.14338174,Off T,Right Foot,Open Play,Half Volley,0
911ed872-f7d1-4bce-8302-3dc1de12823d,3857294,1,18,14,941,Netherlands,4318,Davy Klaassen,Center Attacking Midfield,113.0,44.5,120.0,32.8,0.08364612,Off T,Head,Open Play,Normal,1
135ce9b0-a86f-4caa-a40d-9b782df05d62,3857294,1,24,6,3566,Qatar,124494,Abdelkarim Hassan Al Haj Fadlalla,Left Center Back,109.2,45.5,120.0,45.2,0.067132466,Off T,Right Foot,Open Play,Volley,0
7c128cea-a0fd-467e-b5af-c2ce79dcb4e9,3857294,1,25,15,941,Netherlands,2988,Memphis Depay,Left Center Forward,113.6,30.5,114.3,31.4,0.0753362,Blocked,Right Foot,Open Play,Normal,1
076bfa17-336a-42b8-a6ac-731a4de8dee6,3857294,1,25,55,941,Netherlands,20750,Cody Mathès Gakpo,Right Center Forward,103.3,39.8,120.0,43.5,0.14035599,Goal,Right Foot,Open Play,Normal,1
a1e65121-9acb-47ff-95ae-6f38119b8886,3857294,1,28,31,3566,Qatar,124899,Ismaeel Mohammad Mohammad,Right Wing Back,93.9,39.3,116.3,41.2,0.03016361,Saved,Right Foot,Open Play,Normal,1
518b826b-5d62-448d-bb99-205a1e2bdb42,3857294,1,47,52,941,Netherlands,2988,Memphis Depay,Left Center Forward,93.6,49.7,120.0,32.7,0.029451067,Off T,Right Foot,Open Play,Half Volley,0
a6342f55-2f69-448e-ab69-4bd9c006fda0,3857294,2,48,53,941,Netherlands,2988,Memphis Depay,Left Center Forward,116.4,34.2,118.3,36.4,0.2959347,Saved,Right Foot,Open Play,Volley,1
2c822162-de00-4f8e-bf2a-a3487dcd8e72,3857294,2,48,55,941,Netherlands,8118,Frenkie de Jong,Left Defensive Midfield,117.6,40.3,120.0,41.8,0.6883914,Goal,Right Foot,Open Play,Half Volley,0
89e414f2-6daa-4ae2-aa51-b4a7e24bfcae,3857294,2,76,12,3566,Qatar,124514,Abdulaziz Hatem Mohammed Abdullah,Right Center Midfield,94.7,53.1,116.0,40.6,0.024495702,Saved,Right Foot,Open Play,Normal,0
6d21bd7c-0fa6-4bdc-9fe0-77a923cafc1d,3857294,2,87,32,3566,Qatar,124506,Pedro Miguel Correia,Right Center Back,88.8,53.2,120.0,29.3,0.00621196,Off T,Right Foot,Open Play,Normal,0
24f06115-ff02-43b0-9381-e895e38a736f,3857294,2,91,22,941,Netherlands,7745,Steven Berghuis,Center Attacking Midfield,102.2,59.1,120.0,36.6,0.010698183,Post,Left Foot,Open Play,Normal,0
ad8fa32c-3fea-4b86-a322-1177cd561c78,3857266,1,5,21,771,France,5477,Ousmane Dembélé,Right Wing,97.8,38.0,99.3,38.3,0.04759094,Blocked,Right Foot,Open Play,Normal,0
4c34b967-74ca-456f-a511-bae8ff54f45c,3857266,1,9,9,771,France,3026,Adrien Rabiot,Left Defensive Midfield,115.0,45.6,115.9,44.9,0.10936305,Blocked,Head,Open Play,Normal,1
7bfd3322-79dd-41dc-8ea9-dd83156ee37a,3857266,1,12,34,771,France,5485,Raphaël Varane,Right Center Back,112.4,46.9,115.7,40.0,0.0425816,Wayward,Head,Open Play,Normal,1
8a5283ce-a55e-4a73-86a1-03e173b53b17,3857266,1,14,53,771,France,3604,Olivier Giroud,Center Forward,111.9,38.9,120.0,23.0,0.11903284,Wayward,Head,Open Play,Normal,1
8d13ea77-6e18-493c-8e54-258f942c255b,3857266,1,20,18,771,France,3026,Adrien Rabiot,Left Defensive Midfield,108.9,44.3,118.6,40.4,0.04225832,Saved,Head,Open Play,Normal,0
f10a16e6-487c-4e6c-bfa7-a2b2bbf19e07,3857266,1,29,53,771,France,4445,Jules Koundé,Right Back,109.0,56.2,116.3,43.0,0.02881258,Blocked,Right Foot,Open Play,Half Volley,1
4e7ba032-7c93-44f9-9a5f-6eb2de5d473a,3857266,1,32,48,771,France,5487,Antoine Griezmann,Center Attacking Midfield,118.2,23.1,119.4,35.4,0.010852635,Saved,Left Foot,Open Play,Normal,1
f7c17e05-ea54-4e7c-b22d-8020b033463c,3857266,1,32,52,771,France,10481,Aurélien Djani Tchouaméni,Right Defensive Midfield,99.7,39.1,101.3,39.3,0.054124165,Blocked,Right Foot,Open Play,Normal,0
02842003-6628-42d5-9e1e-36c26fd6f90d,3857266,1,32,55,771,France,5477,Ousmane Dembélé,Right Wing,108.2,48.0,108.8,47.6,0.046849832,Blocked,Left Foot,Open Play,Volley,0
477125c6-4502-4724-b896-19bb122fd88b,3857266,1,33,36,771,France,3026,Adrien Rabiot,Left Defensive Midfield,100.1,24.5,102.4,26.2,0.02230111,Blocked,Left Foot,Open Play,Normal,0
20999e77-a693-4ab9-90f4-6a66470de653,3857266,1,35,17,776,Denmark,5732,Andreas Evald Cornelius,Center Forward,107.4,55.8,120.0,45.4,0.048269883,Off T,Right Foot,Open Play,Normal,0
b1353306-3be0-4dff-99e6-f70af1152f2a,3857266,1,36,33,771,France,3604,Olivier Giroud,Center Forward,108.6,45.2,120.0,46.1,0.045027424,Off T,Head,Open Play,Normal,1
2994a2eb-a70c-4950-b4d7-850b747540d1,3857266,1,39,33,771,France,3009,Kylian Mbappé Lottin,Left Wing,106.0,43.8,120.0,40.0,0.18605462,Off T,Right Foot,Open Play,Normal,0
1d65242c-90e4-4111-9274-491bf60a4ae7,3857266,1,44,43,776,Denmark,3043,Christian Dannemann Eriksen,Left Defensive Midfield,83.0,42.5,120.0,32.1,0.006951803,Off T,Right Foot,Open Play,Normal,0
3b207f2c-9f34-417c-ade4-eb76e6f88ddc,3857266,1,47,25,771,France,3009,Kylian Mbappé Lottin,Left Wing,98.6,18.5,109.8,32.8,0.011081066,Blocked,Right Foot,Open Play,Normal,0
f63e4a17-97db-4c92-8ef0-c58a7d62bf2f,3857266,2,55,59,771,France,3009,Kylian Mbappé Lottin,Left Wing,104.1,30.1,117.8,36.7,0.03630777,Saved,Left Foot,Open Play,Normal,0
8bc93131-77fd-4a72-b5ca-7a20e411225b,3857266,2,59,2,771,France,5487,Antoine Griezmann,Center Attacking Midfield,102.6,38.8,120.0,38.1,0.21733604,Off T,Left Foot,Open Play,Half Volley,0
8ad26aa2-291c-4d4c-a9d8-354224932a31,3857266,2,60,25,771,France,3009,Kylian Mbappé Lottin,Left Wing,110.8,31.3,120.0,40.1,0.08505598,Goal,Right Foot,Open Play,Half Volley,0
fdc1ea86-c887-49f5-9f86-f613bc4f2000,3857266,2,67,14,776,Denmark,8247,Joachim Andersen,Right Center Back,112.2,43.9,114.1,36.9,0.082872435,Wayward,Head,Open Play,Normal,1
ec53e52f-fb8b-4085-bf36-323830fd4c0f,3857266,2,67,15,776,Denmark,3959,Andreas Christensen,Center Back,113.0,37.6,120.0,38.6,0.25384808,Goal,Head,Open Play,Normal,0
6bd41f74-6e8e-4714-bc4d-fdb8e0f1528f,3857266,2,72,21,776,Denmark,27569,Jesper Lindstrøm,Right Wing,107.4,33.0,117.9,38.3,0.18929456,Saved,Right Foot,Open Play,Normal,0
c1f06e17-d037-41e1-8793-2025fccddb9f,3857266,2,73,18,776,Denmark,3043,Christian Dannemann Eriksen,Left Defensive Midfield,93.3,45.1,98.3,44.5,0.0264413,Blocked,Left Foot,Open Play,Normal,0
b42cfb53-779d-4542-8e6a-afab11fdebec,3857266,2,77,38,771,France,10481,Aurélien Djani Tchouaméni,Right Defensive Midfield,113.7,37.7,115.2,37.8,0.22405402,Blocked,Head,Open Play,Diving Header,0
069f499e-de36-43f0-bb91-0b0e19bccdd0,3857266,2,78,21,771,France,4445,Jules Koundé,Right Back,110.7,40.7,120.0,46.6,0.106879756,Off T,Head,Open Play,Normal,1
e5f4a1df-48f8-403f-84cf-2310bb7efb92,3857266,2,79,3,771,France,3026,Adrien Rabiot,Left Defensive Midfield,112.7,47.3,120.0,43.6,0.080693014,Off T,Left Foot,Open Play,Overhead Kick,0
9e5a1e2d-6c0e-4e11-b710-ccfd5ac90ee9,3857266,2,80,16,776,Denmark,4447,Martin Braithwaite Christensen,Center Forward,110.0,45.1,120.0,44.0,0.23786028,Post,Right Foot,Open Play,Normal,0
ce5338ea-62b2-4bab-83a9-dbb958eea1e9,3857266,2,83,58,776,Denmark,3570,Pierre-Emile Højbjerg,Right Defensive Midfield,87.2,48.7,120.0,32.6,0.015153575,Off T,Right Foot,Open Play,Normal,0
e5bd1434-dbe8-4da2-b05f-509364c40015,3857266,2,85,9,771,France,3009,Kylian Mbappé Lottin,Left Wing,117.8,36.5,120.0,37.3,0.38353118,Goal,Other,Open Play,Normal,0
486ab284-2136-435a-9308-0edc96b90a5a,3857266,2,88,18,776,Denmark,8247,Joachim Andersen,Right Center Back,94.3,53.4,95.7,52.6,0.014218964,Blocked,Left Foot,Open Play,Normal,0
d5249a01-7b86-4dad-ab4f-a1aa32e1ec51,3857266,2,90,18,771,France,3009,Kylian Mbappé Lottin,Left Wing,99.4,25.5,117.7,37.1,0.033781487,Saved,Right Foot,Open Play,Half Volley,0
135fdd9b-deaf-4c0d-9b95-3df1b9103754,3857266,2,96,37,776,Denmark,16554,Joakim Mæhle,Left Wing Back,87.5,42.4,120.0,40.2,0.013632962,Off T,Right Foot,Open Play,Half Volley,0
7e46f061-099c-4501-8efe-703ce4de40ee,3857284,1,13,18,770,Germany,5579,Joshua Kimmich,Right Defensive Midfield,93.0,31.2,95.6,31.8,0.022911863,Blocked,Right Foot,Open Play,Normal,0
69b20fdd-7d36-4c05-a6e8-5971274c6428,3857284,1,15,59,770,Germany,3167,Antonio Rüdiger,Right Center Back,110.5,50.6,120.0,44.9,0.026021937,Off T,Head,Open Play,Normal,1
56cf94b2-8ef0-4d98-a051-353ba06a7ecc,3857284,1,19,49,770,Germany,5579,Joshua Kimmich,Right Defensive Midfield,96.9,39.6,116.1,37.9,0.05193508,Saved,Right Foot,Open Play,Normal,1
df4d0871-fea4-4a0c-a5b1-5c074c2a96b7,3857284,1,25,53,770,Germany,10287,İlkay Gündoğan,Left Defensive Midfield,99.7,29.6,102.6,31.4,0.042519,Blocked,Right Foot,Open Play,Normal,0
127912cf-2ecc-43fa-a2f7-5ab3199f5c4d,3857284,1,27,31,770,Germany,10287,İlkay Gündoğan,Left Defensive Midfield,94.4,42.8,118.6,40.9,0.041637745,Saved,Right Foot,Open Play,Normal,0
dbb421a4-892d-4186-90de-0c9e26cd8367,3857284,1,28,39,770,Germany,10287,İlkay Gündoğan,Left Defensive Midfield,105.3,36.8,113.3,37.8,0.12241382,Blocked,Right Foot,Open Play,Normal,0
c18ab9c8-d37e-4194-a90a-f06274614fce,3857284,1,32,35,770,Germany,10287,İlkay Gündoğan,Left Defensive Midfield,108.0,40.0,120.0,39.1,0.7835,Goal,Right Foot,Penalty,Normal,0
dfd8ea23-e92c-4b57-bfd0-1617a8253887,3857284,1,37,32,770,Germany,8400,Serge Gnabry,Right Wing,93.1,48.2,95.5,47.8,0.028658802,Blocked,Left Foot,Open Play,Normal,0
3c0f49a1-5848-46dc-b220-8905aa359fdc,3857284,1,37,47,770,Germany,39565,Jamal Musiala,Left Wing,108.5,28.3,109.3,29.3,0.03933018,Blocked,Right Foot,Open Play,Normal,0
d96f5947-c4e7-4d0f-95d7-cb4c0dfa6dfe,3857284,1,40,37,770,Germany,10287,İlkay Gündoğan,Left Defensive Midfield,93.3,39.0,118.3,36.9,0.031919174,Saved,Right Foot,Open Play,Normal,0
35865f9d-91db-4a46-87bf-b3be4d11c86d,3857284,1,41,5,770,Germany,5579,Joshua Kimmich,Right Defensive Midfield,97.0,42.2,120.0,39.8,0.05113006,Off T,Right Foot,Open Play,Normal,0
a54fab01-3f2e-4d5a-961f-16f3e8616662,3857284,1,44,29,770,Germany,39565,Jamal Musiala,Left Wing,101.9,45.1,120.0,38.4,0.06614002,Off T,Right Foot,Open Play,Normal,0
b5d15296-4743-46da-b0b2-690196350004,3857284,1,48,33,770,Germany,5579,Joshua Kimmich,Right Defensive Midfield,100.3,40.5,118.8,37.9,0.047906045,Saved,Left Foot,Open Play,Half Volley,0
547ca4c3-bd06-4274-a82b-98622617e165,3857284,1,48,35,770,Germany,8400,Serge Gnabry,Right Wing,114.3,29.9,117.7,42.8,0.21508263,Wayward,Left Foot,Open Play,Normal,0
af3d2269-1129-429d-8148-0d590c3da45a,3857284,1,50,28,778,Japan,30628,Daizen Maeda,Center Forward,111.0,34.3,120.0,46.8,0.07710243,Off T,Head,Open Play,Normal,0
b8c140cf-6136-4dfb-821c-97c7ce3d28ec,3857284,2,46,34,770,Germany,8400,Serge Gnabry,Right Wing,108.3,57.9,120.0,44.2,0.013327111,Post,Right Foot,Open Play,Normal,0
be213c96-cdf9-4a6a-a1c5-4e8c33966c0b,3857284,2,49,41,778,Japan,9411,Daichi Kamada,Left Wing,103.3,47.4,105.1,46.8,0.06444196,Blocked,Right Foot,Open Play,Normal,0
69769c3b-5da5-4858-819d-cacaa9b54faf,3857284,2,50,46,770,Germany,39565,Jamal Musiala,Left Wing,107.2,41.0,120.0,39.9,0.15860753,Off T,Right Foot,Open Play,Normal,0
9a276feb-2c82-4d61-97cd-114c0bb962df,3857284,2,57,6,778,Japan,8949,Takuma Asano,Center Forward,114.7,49.4,120.0,50.0,0.06737846,Off T,Head,Open Play,Normal,1
d29e7223-7bc6-41bc-bb90-a67d9b8758bb,3857284,2,59,14,770,Germany,10287,İlkay Gündoğan,Left Defensive Midfield,103.0,40.0,120.0,44.2,0.10696415,Post,Right Foot,Open Play,Normal,0
0aded50a-5e7b-4b88-9a61-af5971674b2f,3857284,2,60,18,778,Japan,8949,Takuma Asano,Center Forward,106.4,25.8,120.0,49.9,0.06586899,Off T,Left Foot,Open Play,Normal,0
7cec90dd-6f0f-48db-8475-02056b3807d6,3857284,2,65,30,778,Japan,8949,Takuma Asano,Center Forward,106.9,26.5,107.7,27.5,0.029970925,Blocked,Left Foot,Open Play,Normal,0
5c54df63-0251-46f6-9130-998568670772,3857284,2,66,2,778,Japan,29595,Ko Itakura,Right Center Back,112.6,51.3,116.3,42.9,0.034016185,Blocked,Head,Open Play,Normal,0
2abe26e9-c948-497e-9fef-82f13a7f4c18,3857284,2,67,51,778,Japan,8949,Takuma Asano,Center Forward,112.5,51.1,113.1,50.1,0.0360808,Blocked,Right Foot,Open Play,Normal,1
522174e3-990f-4878-849d-24499f66c499,3857284,2,69,46,770,Germany,8804,Jonas Hofmann,Right Wing,111.1,48.5,114.4,45.4,0.32657883,Saved,Right Foot,Open Play,Half Volley,0
deecac76-83d8-4183-bc1a-f3a1f8754f98,3857284,2,69,51,770,Germany,8400,Serge Gnabry,Left Wing,103.3,57.9,118.3,41.7,0.02483029,Saved,Left Foot,Open Play,Normal,0
f9a875b9-469c-4fd6-aa1d-5daf58f2fb5d,3857284,2,70,2,770,Germany,8400,Serge Gnabry,Left Wing,112.2,43.5,119.6,43.0,0.11167552,Saved,Head,Open Play,Normal,0
60937c94-36e7-4cc1-9041-1be1cc64f688,3857284,2,70,4,770,Germany,8400,Serge Gnabry,Left Wing,117.7,49.5,119.0,45.5,0.0550312,Saved,Right Foot,Open Play,Normal,0
e8de340d-68cc-4d20-b80e-48a15c1757f6,3857284,2,72,39,778,Japan,23527,Junya Ito,Right Wing,109.2,36.3,118.9,39.6,0.06845111,Saved,Right Foot,Open Play,Half Volley,0
82a8b614-d3d3-43d6-afac-73df86ffda65,3857284,2,72,40,778,Japan,3530,Hiroki Sakai,Right Wing Back,113.4,46.3,120.0,44.9,0.28772855,Off T,Right Foot,Open Play,Half Volley,0
2bf95ac5-c51d-4fb6-824b-6929b46425cb,3857284,2,74,45,778,Japan,8776,Takumi Minamino,Left Wing,112.8,24.4,118.1,36.4,0.013784891,Saved,Left Foot,Open Play,Normal,0
d1212057-3deb-4def-adea-6624f38f7950,3857284,2,74,46,778,Japan,8361,Ritsu Doan,Right Wing,112.1,41.5,120.0,38.8,0.4777511,Goal,Left Foot,Open Play,Normal,0
80aaab43-e46c-4cfd-8bbc-199d515db921,3857284,2,79,46,770,Germany,3167,Antonio Rüdiger,Right Center Back,115.5,39.4,120.0,42.6,0.18550046,Off T,Head,Open Play,Normal,1
d71bc1d5-1501-4fe6-9ae8-a490371ee93e,3857284,2,82,42,778,Japan,8949,Takuma Asano,Center Forward,117.7,50.2,120.0,42.2,0.02668418,Goal,Right Foot,Open Play,Normal,0
7fc648cb-979b-45be-bd04-d6e9e969acd1,3857284,2,89,16,770,Germany,8546,Niclas Füllkrug,Left Center Forward,106.9,41.0,120.0,46.2,0.031593546,Off T,Head,Open Play,Normal,1
aa3266e6-5314-4577-971f-56c76b7d4f28,3857284,2,93,50,770,Germany,3167,Antonio Rüdiger,Right Center Back,86.2,37.2,120.0,29.9,0.017847534,Off T,Right Foot,Open Play,Normal,0
fa3b646a-a38f-456c-ae47-678e3be6d54b,3857284,2,94,42,770,Germany,6324,Leon Goretzka,Left Defensive Midfield,100.3,40.9,120.0,34.4,0.088851534,Off T,Right Foot,Open Play,Half Volley,0
86f3e7d6-98d3-4e9e-ae01-55ee35dd93bf,3857284,2,97,16,770,Germany,6322,Niklas Süle,Right Back,116.5,31.6,117.3,33.4,0.07610536,Blocked,Right Foot,Open Play,Volley,0
14374288-0565-4f12-b39e-318100137d0a,3857254,1,2,2,777,Tunisia,23910,Youssef Msakni,Left Wing,92.6,52.0,101.1,47.5,0.023819994,Blocked,Right Foot,Open Play,Normal,0
89cbea71-b5ef-4c16-9bd3-39b511619958,3857254,1,4,10,777,Tunisia,16352,Issam Jebali,Center Forward,114.0,54.8,114.6,53.3,0.014059674,Blocked,Left Foot,Open Play,Normal,0
700d58f9-8032-4543-9a9d-b134c6996608,3857254,1,10,46,777,Tunisia,9236,Mohamed Dräger,Right Wing Back,93.4,44.5,98.1,43.9,0.033114884,Blocked,Right Foot,Open Play,Normal,0
63422fb4-45a3-4f30-8340-53d468a8b8cb,3857254,1,11,47,777,Tunisia,23910,Youssef Msakni,Left Wing,114.7,29.6,120.0,43.4,0.04366076,Off T,Head,Open Play,Normal,0
490287f7-4b99-49f8-ac89-16766ac7a05b,3857254,1,22,5,776,Denmark,6302,Kasper Dolberg,Left Center Forward,115.3,32.5,116.0,33.8,0.124032564,Blocked,Right Foot,Open Play,Volley,0
4e6ade78-7d2d-4628-95b5-d380667d7426,3857254,1,22,9,776,Denmark,8247,Joachim Andersen,Right Center Back,99.7,30.3,119.3,36.5,0.02765422,Saved,Left Foot,Open Play,Half Volley,0
0562fc11-c951-4599-9d1f-36763b0b87e3,3857254,1,32,58,776,Denmark,3570,Pierre-Emile Højbjerg,Right Center Midfield,95.4,19.0,117.8,38.9,0.008709067,Saved,Right Foot,Open Play,Normal,0
f6da2249-bc9a-42eb-9c4e-7bf2c8288a4e,3857254,1,38,12,777,Tunisia,5651,Yassine Meriah,Center Back,111.4,49.3,112.2,48.5,0.046073906,Blocked,Right Foot,Open Play,Half Volley,0
0beabfd1-d0cf-4392-a39b-6890fa0faffe,3857254,1,38,14,777,Tunisia,44955,Aïssa Bilal Laïdouni,Left Defensive Midfield,115.0,52.2,120.0,44.7,0.06712157,Off T,Right Foot,Open Play,Normal,0
403eb53c-527a-462c-8081-5b111b758ae1,3857254,1,42,0,777,Tunisia,16352,Issam Jebali,Center Forward,112.0,44.9,114.6,43.4,0.4656446,Saved,Right Foot,Open Play,Lob,0
51035ef1-1abd-447e-96fd-a16a6e0ed310,3857254,1,42,47,777,Tunisia,3767,Ellyes Joris Skhiri,Right Defensive Midfield,99.8,40.9,120.0,39.9,0.059586592,Off T,Left Foot,Open Play,Half Volley,0
